5.7176185	21.985847
5.2448931	22.11191
5.8843541	22.234402
5.9006209	22.258053
6.4641209	22.286484
6.0502129	22.308689
5.9871759	22.319567
6.7801557	22.33886
5.6669779	22.380846
7.0593395	22.392174
7.2407012	22.406157
5.9844704	22.442997
7.0238886	22.513803
8.6456518	22.631388
8.6976385	22.631983
8.4410028	22.638664
7.2305131	22.643576
6.8193069	22.688585
7.1733108	22.691029
6.8836689	22.694168
8.248045	22.704489
7.9783921	22.717777
8.487092	22.735788
7.4553318	22.751968
7.9198971	22.77593
8.2495556	22.775957
8.7705145	22.776581
9.1897373	22.785471
7.3774233	22.830122
10.766738	22.833889
7.2869129	22.834028
9.3609905	22.845037
7.9256005	22.846701
8.2589302	22.849361
10.726258	22.858057
10.078304	22.859573
6.8043518	22.873497
10.674265	22.879627
7.3721733	22.885229
10.291459	22.89694
8.7950401	22.89838
10.383333	22.900753
10.852242	22.972021
10.636997	23.007549
7.4410315	23.021931
7.7425022	23.036423
8.2542772	23.042871
8.192584	23.05105
11.55344	23.073944
11.684155	23.122646
7.9869676	23.129683
10.968345	23.133509
9.8783207	23.134821
10.817982	23.138699
8.3075781	23.194656
8.203104	23.213722
8.7583284	23.219234
7.7608466	23.243526
10.841496	23.262655
10.98427	23.264664
10.175803	23.28562
10.596668	23.289206
11.153697	23.296839
11.511272	23.307739
10.964475	23.31171
8.5614367	23.314157
8.5837517	23.380552
10.82728	23.403025
9.1110764	23.417326
9.4690342	23.426311
10.40927	23.428017
10.557491	23.447805
9.2689171	23.450016
7.6413064	23.453552
9.77981	23.461754
9.6573915	23.465059
12.230107	23.471584
9.7004328	23.484552
10.326693	23.506149
10.756992	23.522665
14.164465	23.531174
10.928761	23.532808
9.6127291	23.533491
11.077374	23.555292
10.862165	23.559933
10.492424	23.567446
10.566762	23.576899
11.000146	23.588995
8.2029505	23.603466
10.773501	23.620476
11.12315	23.621235
12.59937	23.622557
12.087793	23.629763
13.06345	23.642199
11.220779	23.660135
12.23926	23.673803
11.417465	23.673998
10.883835	23.688499
12.4669	23.692205
11.456851	23.695946
13.002508	23.715076
11.466021	23.72747
11.405845	23.74021
11.53071	23.743362
12.046728	23.746771
12.098303	23.75802
10.895847	23.770971
12.431695	23.785019
12.111986	23.786606
11.668937	23.78846
12.673904	23.791071
12.431425	23.802933
11.013062	23.807415
12.401677	23.814657
11.128021	23.84919
12.746775	23.858622
11.035824	23.858889
12.501842	23.864738
12.24399	23.866278
12.180193	23.867498
13.968493	23.868523
12.957824	23.882776
9.7298822	23.884995
11.917506	23.922373
14.720511	23.938343
11.829191	23.952673
11.358646	23.957476
11.757235	23.964149
12.367846	23.970432
14.033073	23.976618
13.686893	23.977571
14.014138	23.978157
12.58178	23.978466
12.472134	23.982517
11.740067	23.992554
11.991778	23.996521
13.000539	24.009575
14.695906	24.051828
13.149188	24.075731
14.375482	24.082773
13.760655	24.096865
13.953491	24.101986
13.781706	24.103512
15.124669	24.106911
15.841251	24.123198
14.326482	24.125504
11.1988	24.138823
14.251159	24.143272
13.583868	24.1446
14.319706	24.160391
14.198348	24.167133
13.879269	24.167433
16.58367	24.180767
13.688528	24.182434
12.987673	24.188589
11.812318	24.209177
13.380287	24.212904
15.958466	24.217403
14.109867	24.228716
15.891407	24.288992
13.47781	24.315468
15.154877	24.34573
13.130432	24.351725
15.608224	24.37266
15.986934	24.379499
14.907149	24.386532
13.041808	24.401684
14.90587	24.413708
11.96084	24.425289
14.900923	24.453424
16.295877	24.464453
12.12513	24.466869
15.156824	24.468195
15.873656	24.472979
13.247725	24.486338
12.281624	24.503271
16.890249	24.535803
12.604274	24.540751
15.41974	24.555876
12.20077	24.561914
15.667109	24.573215
12.390019	24.573603
14.892909	24.589298
14.533121	24.610958
11.260827	24.630461
14.851555	24.645887
14.649121	24.647417
12.103604	24.666931
15.11896	24.702614
15.374936	24.725143
15.272426	24.741541
15.341213	24.758213
11.353932	24.76371
10.920072	24.767145
13.714701	24.767784
15.324282	24.772688
15.758963	24.78417
13.506364	24.813015
15.803244	24.832804
14.337152	24.844931
13.417894	24.864262
15.648715	24.893585
16.347895	24.920971
15.122056	24.92231
15.375088	24.986952
