10.686376	10307.966
10.777039	10238.827
10.867701	10320.223
10.938925	21306.99
10.958355	10334.646
11.048996	10499.125
11.10363	21055.154
11.139627	10608.794
11.230233	10458.487
11.32082	10655.326
11.41138	10713.1
11.501903	10859.023
11.592395	10750.594
11.682843	10869.726
11.744108	22148.537
11.773248	10990.282
11.863605	11116.271
11.953908	11237.395
12.044155	11250.858
12.134338	11558.894
12.157051	21373.473
12.224463	11666.229
12.314515	11558.465
12.404501	11567.435
12.494416	11677.77
12.584251	11852.046
12.596423	23561.641
12.630622	22729.652
12.674012	11927.644
12.763689	12053.854
12.85328	12061.285
12.942779	12185.736
13.032192	12479.208
13.121505	12585.487
13.210724	12589.774
13.29984	12689.368
13.313691	25914.785
13.341351	23198.652
13.388853	12650.834
13.477756	12943.241
13.566551	12928.961
13.655232	12953.695
13.743795	13295.003
13.832239	13351.7
13.920561	13496.191
14.008755	13623.457
14.068853	24791.297
14.096819	13673.447
14.184752	13708.887
14.272556	13745.025
14.360229	13931.168
14.447763	14337.953
14.535164	14443.411
14.622433	14329.505
14.70956	14458.347
14.741257	27040.512
14.796553	14508.98
14.883404	14595.298
14.970116	14827.839
15.056688	14975.396
15.14312	15235.792
15.229405	15387.045
15.315548	15474.448
15.401548	15520.306
15.487402	15524.165
15.573106	15725.536
15.658668	15900.157
15.744075	15946.942
15.829336	16011.544
15.914443	16415.115
15.999403	16481.553
16.084206	16749.777
16.168858	16794.83
16.253355	16937.275
16.337698	17176.557
16.421892	17267.867
16.505936	17338.102
16.58983	17551.797
16.673578	17680.145
16.718473	19746.227
16.724091	27635.016
16.757177	17764.57
16.840635	18031.008
16.923946	18095.977
16.929146	29154.232
17.007116	18209.809
17.090143	18556.803
17.173029	18671.178
17.242964	19890.949
17.255775	19012.205
17.338387	19115.328
17.363636	19492.203
17.420856	19245.244
17.508524	35333.91
17.51499	34222.027
17.546659	19636.816
17.738899	20539.736
17.942135	30151.352
17.966236	19889.77
17.985428	20259.301
